userId,movieId,rating,timestamp
1021,6,5.0,1721869997
1022,6,5.0,1725444196
1023,6,5.0,1710504405
1024,6,5.0,1746534908
1025,6,5.0,1714318606
1026,6,5.0,1703150501
1027,6,5.0,1715289115
1028,6,5.0,1748386750
1029,6,5.0,1735092819
1030,6,5.0,1707534006
1031,6,5.0,1737174457
1032,6,5.0,1707560555
1033,6,5.0,1740921846
1034,6,5.0,1765667402
1035,6,5.0,1729309972
1036,6,5.0,1716821451
1037,6,5.0,1715373690
1038,6,5.0,1715312860
1039,6,5.0,1716594979
1040,6,5.0,1717948163
1041,6,5.0,1765643230
1042,6,5.0,1751506205
1043,6,5.0,1710518968
1044,6,5.0,1729045156
1045,6,5.0,1729231697
1046,6,5.0,1711645082
1047,6,5.0,1758061938
1048,6,5.0,1751976012
1049,6,5.0,1710928322
1000,7,5.0,1753593416
1001,7,5.0,1717236607
1002,7,5.0,1741258932
1003,7,5.0,1722186315
1004,7,5.0,1757913783
1005,7,5.0,1717825682
1006,7,5.0,1717080329
1007,7,5.0,1718158189
1008,7,5.0,1745554371
1009,7,5.0,1756378238
1010,7,5.0,1739250949
1011,7,5.0,1764363693
1012,7,5.0,1737212398
1013,7,5.0,1727849934
1014,7,5.0,1719043838
1015,7,5.0,1748619615
1016,7,5.0,1734445920
1017,7,5.0,1730688142
1018,7,5.0,1734702158
1019,7,5.0,1744020136
1020,7,5.0,1751336391
1021,7,5.0,1733646194
1022,7,5.0,1756773415
1023,7,5.0,1749763552
1024,7,5.0,1765422447
1025,7,5.0,1718432704
1026,7,5.0,1715567781
1027,7,5.0,1737760045
1028,7,5.0,1718754933
1029,7,5.0,1755361866
1030,7,5.0,1731620948
1031,7,5.0,1743536728
1032,7,5.0,1761448745
1033,7,5.0,1718931322
1034,7,5.0,1724206518
1035,7,5.0,1743061755
1036,7,5.0,1712851789
1037,7,5.0,1712894838
1038,7,5.0,1721117328
1039,7,5.0,1731846419
1040,7,5.0,1759354653
1041,7,5.0,1760646907
1042,7,5.0,1705738205
1043,7,5.0,1703670743
1044,7,5.0,1730587698
1045,7,5.0,1751115213
1046,7,5.0,1749529348
1047,7,5.0,1715398625
1048,7,5.0,1710134497
1049,7,5.0,1737196579
1000,8,5.0,1724714534
1001,8,5.0,1755301629
1002,8,5.0,1717292438
1003,8,5.0,1746521110
1004,8,5.0,1709267355
1005,8,5.0,1716187939
1006,8,5.0,1714356945
1007,8,5.0,1728921672
1008,8,5.0,1708400154
1009,8,5.0,1740107532
1010,8,5.0,1751103677
1011,8,5.0,1706354159
1012,8,5.0,1718227295
1013,8,5.0,1743613857
1014,8,5.0,1743474685
1015,8,5.0,1724372870
1016,8,5.0,1751764456
1017,8,5.0,1722334032
1018,8,5.0,1745048769
1019,8,5.0,1765662275
1020,8,5.0,1720242878
1021,8,5.0,1706562298
1022,8,5.0,1728586491
1023,8,5.0,1724446194
1024,8,5.0,1751730957
1025,8,5.0,1713361122
1026,8,5.0,1755015964
1027,8,5.0,1714383987
1028,8,5.0,1709709883
1029,8,5.0,1747488465
1030,8,5.0,1754972924
1031,8,5.0,1703500722
1032,8,5.0,1714164033
1033,8,5.0,1720250857
1034,8,5.0,1725841943
1035,8,5.0,1738472516
1036,8,5.0,1747413322
1037,8,5.0,1763830239
1038,8,5.0,1735837814
1039,8,5.0,1762064555
1040,8,5.0,1742196495
1041,8,5.0,1748415509
1042,8,5.0,1756379901
1043,8,5.0,1749588379
1044,8,5.0,1751322715
1045,8,5.0,1749989885
1046,8,5.0,1731477255
1047,8,5.0,1755863777
1048,8,5.0,1720123716
1049,8,5.0,1743870269
1000,9,5.0,1744436729
1001,9,5.0,1731147572
1002,9,5.0,1711611339
1003,9,5.0,1743348267
1004,9,5.0,1706125117
1005,9,5.0,1712991160
1006,9,5.0,1737236080
1007,9,5.0,1710065235
1008,9,5.0,1719339458
1009,9,5.0,1734126707
1010,9,5.0,1765204900
1011,9,5.0,1752282895
1012,9,5.0,1754834390
1013,9,5.0,1736234039
1014,9,5.0,1755614241
1015,9,5.0,1708933459
1016,9,5.0,1715283428
1017,9,5.0,1728839260
1018,9,5.0,1720159513
1019,9,5.0,1758922004
1020,9,5.0,1746194333
1021,9,5.0,1735468096
1022,9,5.0,1747731629
1023,9,5.0,1730156798
1024,9,5.0,1762149324
1025,9,5.0,1708933663
1026,9,5.0,1738384366
1027,9,5.0,1755987950
1028,9,5.0,1745441500
1029,9,5.0,1733567761
1030,9,5.0,1754647841
1031,9,5.0,1715466263
1032,9,5.0,1711367056
1033,9,5.0,1752788167
1034,9,5.0,1712125490
1035,9,5.0,1708585601
1036,9,5.0,1736690638
1037,9,5.0,1753582044
1038,9,5.0,1726975706
1039,9,5.0,1717853821
1040,9,5.0,1707090451
1041,9,5.0,1721844995
1042,9,5.0,1762406334
1043,9,5.0,1707755163
1044,9,5.0,1747825818
1045,9,5.0,1759351577
1046,9,5.0,1708774365
1047,9,5.0,1731847688
1048,9,5.0,1722719269
1049,9,5.0,1709894428
1000,10,5.0,1749987152
1001,10,5.0,1761523939
1002,10,5.0,1723516723
1003,10,5.0,1724624876
1004,10,5.0,1733453279
1005,10,5.0,1708617279
1006,10,5.0,1732545582
1007,10,5.0,1710628563
1008,10,5.0,1751085423
1009,10,5.0,1747054428
1010,10,5.0,1764093822
1011,10,5.0,1704288449
1012,10,5.0,1731856775
1013,10,5.0,1754678218
1014,10,5.0,1708232129
1015,10,5.0,1758149741
1016,10,5.0,1721603884
1017,10,5.0,1760025040
1018,10,5.0,1708913117
1019,10,5.0,1702826085
1020,10,5.0,1743927445
1021,10,5.0,1735073012
1022,10,5.0,1728234757
1023,10,5.0,1714718096
1024,10,5.0,1720985288
1025,10,5.0,1749346130
1026,10,5.0,1753685507
1027,10,5.0,1745987596
1028,10,5.0,1724474446
1029,10,5.0,1720663705
1030,10,5.0,1741983474
1031,10,5.0,1755445640
1032,10,5.0,1743098321
1033,10,5.0,1763282757
1034,10,5.0,1709098159
1035,10,5.0,1737168274
1036,10,5.0,1758840539
1037,10,5.0,1734962566
1038,10,5.0,1705533687
1039,10,5.0,1723458444
1040,10,5.0,1756227306
1041,10,5.0,1713183883
1042,10,5.0,1726205772
1043,10,5.0,1716565649
1044,10,5.0,1748794980
1045,10,5.0,1752093283
1046,10,5.0,1736474542
1047,10,5.0,1707704031
1048,10,5.0,1711593943
1049,10,5.0,1725093693
1000,11,5.0,1763992248
1001,11,5.0,1734753345
1002,11,5.0,1703113790
1003,11,5.0,1732618811
1004,11,5.0,1704306559
1005,11,5.0,1725744009
1006,11,5.0,1710096259
1007,11,5.0,1719615080
1008,11,5.0,1741821455
1009,11,5.0,1753637168
1010,11,5.0,1737680571
1011,11,5.0,1764696743
1012,11,5.0,1752122515
1013,11,5.0,1724587097
1014,11,5.0,1705619108
1015,11,5.0,1730008351
1016,11,5.0,1729085574
1017,11,5.0,1727952091
1018,11,5.0,1762659855
1019,11,5.0,1756090377
1020,11,5.0,1718701449
1021,11,5.0,1714678394
1022,11,5.0,1716781323
1023,11,5.0,1728228408
1024,11,5.0,1716411085
1025,11,5.0,1719733196
1026,11,5.0,1746277261
1027,11,5.0,1729778821
1028,11,5.0,1762796319
1029,11,5.0,1716758844
1030,11,5.0,1758693674
1031,11,5.0,1710254582
1032,11,5.0,1760794200
1033,11,5.0,1755254212
1034,11,5.0,1716753395
1035,11,5.0,1706096591
1036,11,5.0,1756957067
1037,11,5.0,1745200661
1038,11,5.0,1759920105
1039,11,5.0,1736052480
1040,11,5.0,1744187336
1041,11,5.0,1704732733
1042,11,5.0,1743286632
1043,11,5.0,1733454479
1044,11,5.0,1760378435
1045,11,5.0,1738006461
1046,11,5.0,1703617195
1047,11,5.0,1721303677
1048,11,5.0,1722451752
1049,11,5.0,1703047108
1000,12,5.0,1708563945
1001,12,5.0,1740848148
1002,12,5.0,1755371584
1003,12,5.0,1728355757
1004,12,5.0,1733693116
1005,12,5.0,1707866760
1006,12,5.0,1732921429
1007,12,5.0,1712959778
1008,12,5.0,1731358159
1009,12,5.0,1765607346
1010,12,5.0,1749628966
1011,12,5.0,1752410615
1012,12,5.0,1721581214
1013,12,5.0,1738397932
1014,12,5.0,1751268672
1015,12,5.0,1728406627
1016,12,5.0,1726264501
1017,12,5.0,1705920016
1018,12,5.0,1762099570
1019,12,5.0,1751298951
1020,12,5.0,1753329899
1021,12,5.0,1753253470
1022,12,5.0,1738434542
1023,12,5.0,1720364283
1024,12,5.0,1712708884
1025,12,5.0,1744201683
1026,12,5.0,1710694679
1027,12,5.0,1731802125
1028,12,5.0,1763735089
1029,12,5.0,1755332436
1030,12,5.0,1724898024
1031,12,5.0,1747201156
1032,12,5.0,1705772506
1033,12,5.0,1737850553
1034,12,5.0,1759032238
1035,12,5.0,1730449986
1036,12,5.0,1735916269
1037,12,5.0,1734992082
1038,12,5.0,1762801672
1039,12,5.0,1703284506
1040,12,5.0,1751908048
1041,12,5.0,1763075004
1042,12,5.0,1713808018
1043,12,5.0,1707206142
1044,12,5.0,1752539002
1045,12,5.0,1722638152
1046,12,5.0,1705881869
1047,12,5.0,1721291999
1048,12,5.0,1727229540
1049,12,5.0,1722992083
1000,13,5.0,1742596264
1001,13,5.0,1721098371
1002,13,5.0,1705693578
1003,13,5.0,1709339617
1004,13,5.0,1732547180
1005,13,5.0,1708269411
1006,13,5.0,1730931049
1007,13,5.0,1746796523
1008,13,5.0,1747451255
1009,13,5.0,1724894309
1010,13,5.0,1703997104
1011,13,5.0,1715773364
1012,13,5.0,1741642466
1013,13,5.0,1724644089
1014,13,5.0,1708240669
1015,13,5.0,1710981582
1016,13,5.0,1704759586
1017,13,5.0,1760607716
1018,13,5.0,1750083861
1019,13,5.0,1736888992
1020,13,5.0,1762292383
1021,13,5.0,1708760978
1022,13,5.0,1751193972
1023,13,5.0,1718895131
1024,13,5.0,1756400513
1025,13,5.0,1763700086
1026,13,5.0,1717092454
1027,13,5.0,1723163785
1028,13,5.0,1737679010
1029,13,5.0,1737727134
1030,13,5.0,1745948805
1031,13,5.0,1744610862
1032,13,5.0,1750236520
1033,13,5.0,1742237585
1034,13,5.0,1728116679
1035,13,5.0,1759865862
1036,13,5.0,1708733066
1037,13,5.0,1730330121
1038,13,5.0,1722270393
1039,13,5.0,1717824508
1040,13,5.0,1725132023
1041,13,5.0,1757899061
1042,13,5.0,1733706978
1043,13,5.0,1759221701
1044,13,5.0,1750052680
1045,13,5.0,1714969570
1046,13,5.0,1749968128
1047,13,5.0,1726703372
1048,13,5.0,1710493624
1049,13,5.0,1749402541
1000,14,5.0,1709594141
1001,14,5.0,1707311261
1002,14,5.0,1720895543
1003,14,5.0,1747323985
1004,14,5.0,1751737326
1005,14,5.0,1748609115
1006,14,5.0,1725585774
1007,14,5.0,1744950170
1008,14,5.0,1716085706
1009,14,5.0,1735660153
1010,14,5.0,1738185408
1011,14,5.0,1708838276
1012,14,5.0,1761047981
1013,14,5.0,1760031287
1014,14,5.0,1759205253
1015,14,5.0,1760689315
1016,14,5.0,1742056280
1017,14,5.0,1717735040
1018,14,5.0,1715047367
1019,14,5.0,1708300526
1020,14,5.0,1741018618
1021,14,5.0,1740621335
1022,14,5.0,1752947303
1023,14,5.0,1750634462
1024,14,5.0,1739580664
1025,14,5.0,1742024752
1026,14,5.0,1721811991
1027,14,5.0,1734665054
1028,14,5.0,1728584539
1029,14,5.0,1708563155
1030,14,5.0,1734713405
1031,14,5.0,1721316067
1032,14,5.0,1734177583
1033,14,5.0,1756301980
1034,14,5.0,1760282615
1035,14,5.0,1717355795
1036,14,5.0,1734838624
1037,14,5.0,1708643401
1038,14,5.0,1722279006
1039,14,5.0,1721765372
1040,14,5.0,1744150128
1041,14,5.0,1712412047
1042,14,5.0,1755753167
1043,14,5.0,1708355681
1044,14,5.0,1756142050
1045,14,5.0,1727372658
1046,14,5.0,1727944346
1047,14,5.0,1712094838
1048,14,5.0,1754470089
1049,14,5.0,1732151331
1000,15,5.0,1713491169
1001,15,5.0,1715424864
1002,15,5.0,1763649303
1003,15,5.0,1717374165
1004,15,5.0,1745114404
1005,15,5.0,1706256135
1006,15,5.0,1757436915
1007,15,5.0,1719814701
1008,15,5.0,1757691665
1009,15,5.0,1744063521
1010,15,5.0,1763951088
1011,15,5.0,1761476844
1012,15,5.0,1738375893
1013,15,5.0,1725144419
1014,15,5.0,1739603277
1015,15,5.0,1704065709
1016,15,5.0,1707419118
1017,15,5.0,1760470772
1018,15,5.0,1729799725
1019,15,5.0,1732762927
1020,15,5.0,1737329419
1021,15,5.0,1726379409
1022,15,5.0,1725819933
1023,15,5.0,1719872809
1024,15,5.0,1731268964
1025,15,5.0,1761274221
1026,15,5.0,1725454195
1027,15,5.0,1725463309
1028,15,5.0,1708872817
1029,15,5.0,1712739111
1030,15,5.0,1761081931
1031,15,5.0,1721797449
1032,15,5.0,1754338558
1033,15,5.0,1716400691
1034,15,5.0,1703906543
1035,15,5.0,1737742941
1036,15,5.0,1758549209
1037,15,5.0,1707238287
1038,15,5.0,1758919225
1039,15,5.0,1709740522
1040,15,5.0,1725914697
1041,15,5.0,1759884349
1042,15,5.0,1764437048
1043,15,5.0,1746556441
1044,15,5.0,1715470035
1045,15,5.0,1748983769
1046,15,5.0,1765793437
1047,15,5.0,1717566497
1048,15,5.0,1713981385
1049,15,5.0,1715624690
1000,16,5.0,1715885760
1001,16,5.0,1718507474
1002,16,5.0,1719922733
1003,16,5.0,1732554162
1004,16,5.0,1704893217
1005,16,5.0,1718979130
1006,16,5.0,1726013933
1007,16,5.0,1730972624
1008,16,5.0,1745460123
1009,16,5.0,1762189284
1010,16,5.0,1713863956
1011,16,5.0,1731051207
1012,16,5.0,1704101992
1013,16,5.0,1728371621
1014,16,5.0,1738024989
1015,16,5.0,1734115689
1016,16,5.0,1708202832
1017,16,5.0,1751288976
1018,16,5.0,1741390768
1019,16,5.0,1729842965
1020,16,5.0,1705895794
1021,16,5.0,1728823717
1022,16,5.0,1724406039
1023,16,5.0,1729813891
1024,16,5.0,1707324002
1025,16,5.0,1732708433
1026,16,5.0,1763896179
1027,16,5.0,1745573626
1028,16,5.0,1720898174
1029,16,5.0,1727765606
1030,16,5.0,1762901108
1031,16,5.0,1749340529
1032,16,5.0,1722897536
1033,16,5.0,1723283025
1034,16,5.0,1749101651
1035,16,5.0,1747457145
1036,16,5.0,1746179622
1037,16,5.0,1762098182
1038,16,5.0,1732445795
1039,16,5.0,1719727067
1040,16,5.0,1720258885
1041,16,5.0,1720039911
1042,16,5.0,1714844465
1043,16,5.0,1737735527
1044,16,5.0,1740817420
1045,16,5.0,1706306894
1046,16,5.0,1746964029
1047,16,5.0,1762468282
1048,16,5.0,1748523216
1049,16,5.0,1732175448
1000,17,5.0,1753825745
1001,17,5.0,1740734630
1002,17,5.0,1722195079
1003,17,5.0,1758574175
1004,17,5.0,1735924945
1005,17,5.0,1738338133
1006,17,5.0,1712916712
1007,17,5.0,1716126209
1008,17,5.0,1727356071
1009,17,5.0,1729533777
1010,17,5.0,1709767203
1011,17,5.0,1711323988
1012,17,5.0,1748406397
1013,17,5.0,1725035620
1014,17,5.0,1758555651
1015,17,5.0,1738234790
1016,17,5.0,1720486972
1017,17,5.0,1711112049
1018,17,5.0,1735670694
1019,17,5.0,1705687156
1020,17,5.0,1756684069
1021,17,5.0,1761800070
1022,17,5.0,1746037144
1023,17,5.0,1762389133
1024,17,5.0,1713713150
1025,17,5.0,1703952512
1026,17,5.0,1748209846
1027,17,5.0,1712753237
1028,17,5.0,1714122716
1029,17,5.0,1728349958
1030,17,5.0,1703295030
1031,17,5.0,1762355211
1032,17,5.0,1745753064
1033,17,5.0,1731765087
1034,17,5.0,1727985494
1035,17,5.0,1765118742
1036,17,5.0,1748051295
1037,17,5.0,1755339123
1038,17,5.0,1750784832
1039,17,5.0,1764249018
1040,17,5.0,1743446965
1041,17,5.0,1724890401
1042,17,5.0,1729197330
1043,17,5.0,1715598808
1044,17,5.0,1705977537
1045,17,5.0,1735200304
1046,17,5.0,1744886343
1047,17,5.0,1735236338
1048,17,5.0,1734500471
1049,17,5.0,1722001786
1000,18,5.0,1729009507
1001,18,5.0,1747098965
1002,18,5.0,1757215011
1003,18,5.0,1709956787
1004,18,5.0,1703507424
1005,18,5.0,1728148817
1006,18,5.0,1723432595
1007,18,5.0,1730327006
1008,18,5.0,1758759146
1009,18,5.0,1721416876
1010,18,5.0,1740480867
1011,18,5.0,1762466800
1012,18,5.0,1716898142
1013,18,5.0,1751899021
1014,18,5.0,1746105642
1015,18,5.0,1708221720
1016,18,5.0,1741515359
1017,18,5.0,1704946467
1018,18,5.0,1724282969
1019,18,5.0,1753060161
1020,18,5.0,1726779570
1021,18,5.0,1722124747
1022,18,5.0,1756794764
1023,18,5.0,1728179183
1024,18,5.0,1717698479
1025,18,5.0,1746569805
1026,18,5.0,1747061081
1027,18,5.0,1710936703
1028,18,5.0,1726508388
1029,18,5.0,1765675601
1030,18,5.0,1711156352
1031,18,5.0,1732603213
1032,18,5.0,1745968054
1033,18,5.0,1740853254
1034,18,5.0,1743581625
1035,18,5.0,1712226348
1036,18,5.0,1721335008
1037,18,5.0,1752842538
1038,18,5.0,1703957412
1039,18,5.0,1744024841
1040,18,5.0,1754347446
1041,18,5.0,1754716114
1042,18,5.0,1752190028
1043,18,5.0,1751451532
1044,18,5.0,1753832164
1045,18,5.0,1726042526
1046,18,5.0,1744931113
1047,18,5.0,1704565798
1048,18,5.0,1711449176
1049,18,5.0,1765437351
1000,19,5.0,1752680707
1001,19,5.0,1753855958
1002,19,5.0,1725551727
1003,19,5.0,1716023923
1004,19,5.0,1725923011
1005,19,5.0,1746623874
1006,19,5.0,1748209342
1007,19,5.0,1706151386
1008,19,5.0,1753434063
1009,19,5.0,1723232099
1010,19,5.0,1764809123
1011,19,5.0,1757085522
1012,19,5.0,1753227455
1013,19,5.0,1760059269
1014,19,5.0,1721546818
1015,19,5.0,1729467468
1016,19,5.0,1717363294
1017,19,5.0,1710065972
1018,19,5.0,1735501409
1019,19,5.0,1734566448
1020,19,5.0,1746578832
1021,19,5.0,1750612142
1022,19,5.0,1743011736
1023,19,5.0,1757228550
1024,19,5.0,1718798632
1025,19,5.0,1746286944
1026,19,5.0,1720434894
1027,19,5.0,1757803810
1028,19,5.0,1761751782
1029,19,5.0,1717085723
1030,19,5.0,1717000371
1031,19,5.0,1751160000
1032,19,5.0,1714004715
1033,19,5.0,1707212044
1034,19,5.0,1706118912
1035,19,5.0,1742940301
1036,19,5.0,1724295938
1037,19,5.0,1716105412
1038,19,5.0,1704687599
1039,19,5.0,1752558637
1040,19,5.0,1758351378
1041,19,5.0,1720421534
1042,19,5.0,1723961830
1043,19,5.0,1734808759
1044,19,5.0,1726148630
1045,19,5.0,1741695270
1046,19,5.0,1736213771
1047,19,5.0,1736767500
1048,19,5.0,1714633973
1049,19,5.0,1707984355
1000,20,5.0,1726796805
1001,20,5.0,1740028592
1002,20,5.0,1730362110
1003,20,5.0,1726351602
1004,20,5.0,1751557525
1005,20,5.0,1765111343
1006,20,5.0,1724143443
1007,20,5.0,1734050274
1008,20,5.0,1748678946
1009,20,5.0,1736134781
1010,20,5.0,1727583703
1011,20,5.0,1714879186
1012,20,5.0,1744164647
1013,20,5.0,1742964441
1014,20,5.0,1752526562
1015,20,5.0,1750735216
1016,20,5.0,1748069562
1017,20,5.0,1731871504
1018,20,5.0,1759625609
1019,20,5.0,1712725036
1020,20,5.0,1760950863
1021,20,5.0,1756037434
1022,20,5.0,1764274233
1023,20,5.0,1720398966
1024,20,5.0,1714791762
1025,20,5.0,1763167068
1026,20,5.0,1708142776
1027,20,5.0,1712710918
1028,20,5.0,1712198522
1029,20,5.0,1715957455
1030,20,5.0,1714065488
1031,20,5.0,1719599666
1032,20,5.0,1720362075
1033,20,5.0,1747565219
1034,20,5.0,1709959475
1035,20,5.0,1714915949
1036,20,5.0,1748206798
1037,20,5.0,1728411713
1038,20,5.0,1724690159
1039,20,5.0,1720897857
1040,20,5.0,1719903220
1041,20,5.0,1708584875
1042,20,5.0,1703971685
1043,20,5.0,1730877314
1044,20,5.0,1752384280
1045,20,5.0,1764498780
1046,20,5.0,1737253817
